"","date","hits","keyword","geo","gprop","category"
"479",2016-05-28 22:00:00,1,"children games","GB","web",0
"480",2016-06-04 22:00:00,2,"children games","GB","web",0
"481",2016-06-11 22:00:00,2,"children games","GB","web",0
"482",2016-06-18 22:00:00,1,"children games","GB","web",0
"483",2016-06-25 22:00:00,2,"children games","GB","web",0
"484",2016-07-02 22:00:00,2,"children games","GB","web",0
"485",2016-07-09 22:00:00,2,"children games","GB","web",0
"486",2016-07-16 22:00:00,2,"children games","GB","web",0
"487",2016-07-23 22:00:00,1,"children games","GB","web",0
"488",2016-07-30 22:00:00,1,"children games","GB","web",0
"489",2016-08-06 22:00:00,1,"children games","GB","web",0
"490",2016-08-13 22:00:00,1,"children games","GB","web",0
"491",2016-08-20 22:00:00,1,"children games","GB","web",0
"492",2016-08-27 22:00:00,1,"children games","GB","web",0
"493",2016-09-03 22:00:00,1,"children games","GB","web",0
"494",2016-09-10 22:00:00,2,"children games","GB","web",0
"495",2016-09-17 22:00:00,2,"children games","GB","web",0
"496",2016-09-24 22:00:00,2,"children games","GB","web",0
"497",2016-10-01 22:00:00,2,"children games","GB","web",0
"498",2016-10-08 22:00:00,2,"children games","GB","web",0
"499",2016-10-15 22:00:00,2,"children games","GB","web",0
"500",2016-10-22 22:00:00,2,"children games","GB","web",0
"501",2016-10-29 22:00:00,2,"children games","GB","web",0
"502",2016-11-05 23:00:00,3,"children games","GB","web",0
"503",2016-11-12 23:00:00,3,"children games","GB","web",0
"504",2016-11-19 23:00:00,3,"children games","GB","web",0
"505",2016-11-26 23:00:00,2,"children games","GB","web",0
"506",2016-12-03 23:00:00,2,"children games","GB","web",0
"507",2016-12-10 23:00:00,3,"children games","GB","web",0
"508",2016-12-17 23:00:00,2,"children games","GB","web",0
"509",2016-12-24 23:00:00,1,"children games","GB","web",0
"510",2016-12-31 23:00:00,2,"children games","GB","web",0
"511",2017-01-07 23:00:00,2,"children games","GB","web",0
"512",2017-01-14 23:00:00,2,"children games","GB","web",0
"513",2017-01-21 23:00:00,2,"children games","GB","web",0
"514",2017-01-28 23:00:00,2,"children games","GB","web",0
"515",2017-02-04 23:00:00,2,"children games","GB","web",0
"516",2017-02-11 23:00:00,1,"children games","GB","web",0
"517",2017-02-18 23:00:00,2,"children games","GB","web",0
"518",2017-02-25 23:00:00,2,"children games","GB","web",0
"519",2017-03-04 23:00:00,2,"children games","GB","web",0
"520",2017-03-11 23:00:00,2,"children games","GB","web",0
"521",2012-03-24 23:00:00,4,"children act","GB","web",0
"522",2012-03-31 22:00:00,3,"children act","GB","web",0
"523",2012-04-07 22:00:00,3,"children act","GB","web",0
"524",2012-04-14 22:00:00,4,"children act","GB","web",0
"525",2012-04-21 22:00:00,4,"children act","GB","web",0
"526",2012-04-28 22:00:00,4,"children act","GB","web",0
"527",2012-05-05 22:00:00,4,"children act","GB","web",0
"528",2012-05-12 22:00:00,4,"children act","GB","web",0
"529",2012-05-19 22:00:00,4,"children act","GB","web",0
"530",2012-05-26 22:00:00,4,"children act","GB","web",0
"531",2012-06-02 22:00:00,2,"children act","GB","web",0
"532",2012-06-09 22:00:00,4,"children act","GB","web",0
"533",2012-06-16 22:00:00,4,"children act","GB","web",0
"534",2012-06-23 22:00:00,3,"children act","GB","web",0
"535",2012-06-30 22:00:00,2,"children act","GB","web",0
"536",2012-07-07 22:00:00,2,"children act","GB","web",0
"537",2012-07-14 22:00:00,2,"children act","GB","web",0
"538",2012-07-21 22:00:00,2,"children act","GB","web",0
"539",2012-07-28 22:00:00,2,"children act","GB","web",0
"540",2012-08-04 22:00:00,2,"children act","GB","web",0
"541",2012-08-11 22:00:00,2,"children act","GB","web",0
"542",2012-08-18 22:00:00,2,"children act","GB","web",0
"543",2012-08-25 22:00:00,2,"children act","GB","web",0
"544",2012-09-01 22:00:00,2,"children act","GB","web",0
"545",2012-09-08 22:00:00,2,"children act","GB","web",0
"546",2012-09-15 22:00:00,4,"children act","GB","web",0
"547",2012-09-22 22:00:00,3,"children act","GB","web",0
"548",2012-09-29 22:00:00,4,"children act","GB","web",0
"549",2012-10-06 22:00:00,4,"children act","GB","web",0
"550",2012-10-13 22:00:00,3,"children act","GB","web",0
"551",2012-10-20 22:00:00,3,"children act","GB","web",0
"552",2012-10-27 22:00:00,3,"children act","GB","web",0
"553",2012-11-03 23:00:00,4,"children act","GB","web",0
"554",2012-11-10 23:00:00,4,"children act","GB","web",0
"555",2012-11-17 23:00:00,4,"children act","GB","web",0
"556",2012-11-24 23:00:00,4,"children act","GB","web",0
"557",2012-12-01 23:00:00,4,"children act","GB","web",0
"558",2012-12-08 23:00:00,3,"children act","GB","web",0
"559",2012-12-15 23:00:00,2,"children act","GB","web",0
"560",2012-12-22 23:00:00,1,"children act","GB","web",0
"561",2012-12-29 23:00:00,2,"children act","GB","web",0
"562",2013-01-05 23:00:00,4,"children act","GB","web",0
"563",2013-01-12 23:00:00,4,"children act","GB","web",0
"564",2013-01-19 23:00:00,3,"children act","GB","web",0
"565",2013-01-26 23:00:00,4,"children act","GB","web",0
"566",2013-02-02 23:00:00,4,"children act","GB","web",0
"567",2013-02-09 23:00:00,4,"children act","GB","web",0
"568",2013-02-16 23:00:00,3,"children act","GB","web",0
"569",2013-02-23 23:00:00,4,"children act","GB","web",0
"570",2013-03-02 23:00:00,4,"children act","GB","web",0
"571",2013-03-09 23:00:00,4,"children act","GB","web",0
"572",2013-03-16 23:00:00,4,"children act","GB","web",0
"573",2013-03-23 23:00:00,3,"children act","GB","web",0
"574",2013-03-30 23:00:00,3,"children act","GB","web",0
"575",2013-04-06 22:00:00,4,"children act","GB","web",0
"576",2013-04-13 22:00:00,4,"children act","GB","web",0
"577",2013-04-20 22:00:00,4,"children act","GB","web",0
"578",2013-04-27 22:00:00,5,"children act","GB","web",0
"579",2013-05-04 22:00:00,4,"children act","GB","web",0
"580",2013-05-11 22:00:00,5,"children act","GB","web",0
"581",2013-05-18 22:00:00,4,"children act","GB","web",0
"582",2013-05-25 22:00:00,2,"children act","GB","web",0
"583",2013-06-01 22:00:00,3,"children act","GB","web",0
"584",2013-06-08 22:00:00,4,"children act","GB","web",0
"585",2013-06-15 22:00:00,3,"children act","GB","web",0
"586",2013-06-22 22:00:00,2,"children act","GB","web",0
"587",2013-06-29 22:00:00,3,"children act","GB","web",0
"588",2013-07-06 22:00:00,2,"children act","GB","web",0
"589",2013-07-13 22:00:00,2,"children act","GB","web",0
"590",2013-07-20 22:00:00,2,"children act","GB","web",0
"591",2013-07-27 22:00:00,2,"children act","GB","web",0
"592",2013-08-03 22:00:00,2,"children act","GB","web",0
"593",2013-08-10 22:00:00,1,"children act","GB","web",0
"594",2013-08-17 22:00:00,2,"children act","GB","web",0
"595",2013-08-24 22:00:00,2,"children act","GB","web",0
"596",2013-08-31 22:00:00,2,"children act","GB","web",0
"597",2013-09-07 22:00:00,3,"children act","GB","web",0
"598",2013-09-14 22:00:00,3,"children act","GB","web",0
"599",2013-09-21 22:00:00,4,"children act","GB","web",0
"600",2013-09-28 22:00:00,3,"children act","GB","web",0
"601",2013-10-05 22:00:00,4,"children act","GB","web",0
"602",2013-10-12 22:00:00,4,"children act","GB","web",0
"603",2013-10-19 22:00:00,3,"children act","GB","web",0
"604",2013-10-26 22:00:00,3,"children act","GB","web",0
"605",2013-11-02 23:00:00,4,"children act","GB","web",0
"606",2013-11-09 23:00:00,4,"children act","GB","web",0
"607",2013-11-16 23:00:00,4,"children act","GB","web",0
"608",2013-11-23 23:00:00,4,"children act","GB","web",0
"609",2013-11-30 23:00:00,4,"children act","GB","web",0
"610",2013-12-07 23:00:00,4,"children act","GB","web",0
"611",2013-12-14 23:00:00,3,"children act","GB","web",0
"612",2013-12-21 23:00:00,1,"children act","GB","web",0
"613",2013-12-28 23:00:00,2,"children act","GB","web",0
"614",2014-01-04 23:00:00,3,"children act","GB","web",0
"615",2014-01-11 23:00:00,3,"children act","GB","web",0
"616",2014-01-18 23:00:00,3,"children act","GB","web",0
"617",2014-01-25 23:00:00,3,"children act","GB","web",0
"618",2014-02-01 23:00:00,3,"children act","GB","web",0
"619",2014-02-08 23:00:00,3,"children act","GB","web",0
"620",2014-02-15 23:00:00,3,"children act","GB","web",0
"621",2014-02-22 23:00:00,3,"children act","GB","web",0
"622",2014-03-01 23:00:00,3,"children act","GB","web",0
"623",2014-03-08 23:00:00,4,"children act","GB","web",0
"624",2014-03-15 23:00:00,4,"children act","GB","web",0
"625",2014-03-22 23:00:00,3,"children act","GB","web",0
"626",2014-03-29 23:00:00,4,"children act","GB","web",0
"627",2014-04-05 22:00:00,3,"children act","GB","web",0
"628",2014-04-12 22:00:00,3,"children act","GB","web",0
"629",2014-04-19 22:00:00,4,"children act","GB","web",0
"630",2014-04-26 22:00:00,4,"children act","GB","web",0
"631",2014-05-03 22:00:00,4,"children act","GB","web",0
"632",2014-05-10 22:00:00,4,"children act","GB","web",0
"633",2014-05-17 22:00:00,4,"children act","GB","web",0
"634",2014-05-24 22:00:00,2,"children act","GB","web",0
"635",2014-05-31 22:00:00,3,"children act","GB","web",0
"636",2014-06-07 22:00:00,3,"children act","GB","web",0
"637",2014-06-14 22:00:00,3,"children act","GB","web",0
"638",2014-06-21 22:00:00,2,"children act","GB","web",0
"639",2014-06-28 22:00:00,2,"children act","GB","web",0
"640",2014-07-05 22:00:00,2,"children act","GB","web",0
"641",2014-07-12 22:00:00,2,"children act","GB","web",0
"642",2014-07-19 22:00:00,1,"children act","GB","web",0
"643",2014-07-26 22:00:00,1,"children act","GB","web",0
"644",2014-08-02 22:00:00,2,"children act","GB","web",0
"645",2014-08-09 22:00:00,2,"children act","GB","web",0
"646",2014-08-16 22:00:00,2,"children act","GB","web",0
"647",2014-08-23 22:00:00,2,"children act","GB","web",0
"648",2014-08-30 22:00:00,2,"children act","GB","web",0
"649",2014-09-06 22:00:00,2,"children act","GB","web",0
"650",2014-09-13 22:00:00,3,"children act","GB","web",0
"651",2014-09-20 22:00:00,3,"children act","GB","web",0
"652",2014-09-27 22:00:00,3,"children act","GB","web",0
"653",2014-10-04 22:00:00,3,"children act","GB","web",0
"654",2014-10-11 22:00:00,3,"children act","GB","web",0
"655",2014-10-18 22:00:00,3,"children act","GB","web",0
"656",2014-10-25 22:00:00,3,"children act","GB","web",0
"657",2014-11-01 23:00:00,4,"children act","GB","web",0
"658",2014-11-08 23:00:00,3,"children act","GB","web",0
"659",2014-11-15 23:00:00,3,"children act","GB","web",0
"660",2014-11-22 23:00:00,3,"children act","GB","web",0
"661",2014-11-29 23:00:00,4,"children act","GB","web",0
"662",2014-12-06 23:00:00,4,"children act","GB","web",0
"663",2014-12-13 23:00:00,3,"children act","GB","web",0
"664",2014-12-20 23:00:00,1,"children act","GB","web",0
"665",2014-12-27 23:00:00,2,"children act","GB","web",0
"666",2015-01-03 23:00:00,4,"children act","GB","web",0
"667",2015-01-10 23:00:00,3,"children act","GB","web",0
"668",2015-01-17 23:00:00,4,"children act","GB","web",0
"669",2015-01-24 23:00:00,3,"children act","GB","web",0
"670",2015-01-31 23:00:00,3,"children act","GB","web",0
"671",2015-02-07 23:00:00,3,"children act","GB","web",0
"672",2015-02-14 23:00:00,3,"children act","GB","web",0
"673",2015-02-21 23:00:00,3,"children act","GB","web",0
"674",2015-02-28 23:00:00,3,"children act","GB","web",0
"675",2015-03-07 23:00:00,3,"children act","GB","web",0
"676",2015-03-14 23:00:00,4,"children act","GB","web",0
"677",2015-03-21 23:00:00,3,"children act","GB","web",0
"678",2015-03-28 23:00:00,3,"children act","GB","web",0
"679",2015-04-04 22:00:00,2,"children act","GB","web",0
"680",2015-04-11 22:00:00,4,"children act","GB","web",0
"681",2015-04-18 22:00:00,4,"children act","GB","web",0
"682",2015-04-25 22:00:00,4,"children act","GB","web",0
"683",2015-05-02 22:00:00,3,"children act","GB","web",0
"684",2015-05-09 22:00:00,4,"children act","GB","web",0
"685",2015-05-16 22:00:00,3,"children act","GB","web",0
"686",2015-05-23 22:00:00,3,"children act","GB","web",0
"687",2015-05-30 22:00:00,3,"children act","GB","web",0
"688",2015-06-06 22:00:00,3,"children act","GB","web",0
"689",2015-06-13 22:00:00,2,"children act","GB","web",0
"690",2015-06-20 22:00:00,2,"children act","GB","web",0
"691",2015-06-27 22:00:00,2,"children act","GB","web",0
"692",2015-07-04 22:00:00,2,"children act","GB","web",0
"693",2015-07-11 22:00:00,2,"children act","GB","web",0
"694",2015-07-18 22:00:00,2,"children act","GB","web",0
"695",2015-07-25 22:00:00,2,"children act","GB","web",0
"696",2015-08-01 22:00:00,2,"children act","GB","web",0
"697",2015-08-08 22:00:00,2,"children act","GB","web",0
"698",2015-08-15 22:00:00,2,"children act","GB","web",0
"699",2015-08-22 22:00:00,2,"children act","GB","web",0
"700",2015-08-29 22:00:00,1,"children act","GB","web",0
"701",2015-09-05 22:00:00,2,"children act","GB","web",0
"702",2015-09-12 22:00:00,2,"children act","GB","web",0
"703",2015-09-19 22:00:00,3,"children act","GB","web",0
"704",2015-09-26 22:00:00,3,"children act","GB","web",0
"705",2015-10-03 22:00:00,3,"children act","GB","web",0
"706",2015-10-10 22:00:00,3,"children act","GB","web",0
"707",2015-10-17 22:00:00,3,"children act","GB","web",0
"708",2015-10-24 22:00:00,2,"children act","GB","web",0
"709",2015-10-31 23:00:00,3,"children act","GB","web",0
"710",2015-11-07 23:00:00,3,"children act","GB","web",0
"711",2015-11-14 23:00:00,3,"children act","GB","web",0
"712",2015-11-21 23:00:00,3,"children act","GB","web",0
"713",2015-11-28 23:00:00,3,"children act","GB","web",0
"714",2015-12-05 23:00:00,3,"children act","GB","web",0
"715",2015-12-12 23:00:00,3,"children act","GB","web",0
"716",2015-12-19 23:00:00,1,"children act","GB","web",0
"717",2015-12-26 23:00:00,1,"children act","GB","web",0
"718",2016-01-02 23:00:00,3,"children act","GB","web",0
"719",2016-01-09 23:00:00,3,"children act","GB","web",0
"720",2016-01-16 23:00:00,3,"children act","GB","web",0
"721",2016-01-23 23:00:00,3,"children act","GB","web",0
"722",2016-01-30 23:00:00,3,"children act","GB","web",0
"723",2016-02-06 23:00:00,3,"children act","GB","web",0
"724",2016-02-13 23:00:00,2,"children act","GB","web",0
"725",2016-02-20 23:00:00,3,"children act","GB","web",0
"726",2016-02-27 23:00:00,3,"children act","GB","web",0
"727",2016-03-05 23:00:00,3,"children act","GB","web",0
"728",2016-03-12 23:00:00,3,"children act","GB","web",0
"729",2016-03-19 23:00:00,2,"children act","GB","web",0
"730",2016-03-26 23:00:00,2,"children act","GB","web",0
"731",2016-04-02 22:00:00,3,"children act","GB","web",0
"732",2016-04-09 22:00:00,3,"children act","GB","web",0
"733",2016-04-16 22:00:00,3,"children act","GB","web",0
"734",2016-04-23 22:00:00,3,"children act","GB","web",0
"735",2016-04-30 22:00:00,3,"children act","GB","web",0
"736",2016-05-07 22:00:00,3,"children act","GB","web",0
"737",2016-05-14 22:00:00,3,"children act","GB","web",0
"738",2016-05-21 22:00:00,2,"children act","GB","web",0
"739",2016-05-28 22:00:00,2,"children act","GB","web",0
"740",2016-06-04 22:00:00,2,"children act","GB","web",0
"741",2016-06-11 22:00:00,2,"children act","GB","web",0
"742",2016-06-18 22:00:00,2,"children act","GB","web",0
"743",2016-06-25 22:00:00,2,"children act","GB","web",0
"744",2016-07-02 22:00:00,2,"children act","GB","web",0
"745",2016-07-09 22:00:00,2,"children act","GB","web",0
"746",2016-07-16 22:00:00,1,"children act","GB","web",0
"747",2016-07-23 22:00:00,2,"children act","GB","web",0
"748",2016-07-30 22:00:00,1,"children act","GB","web",0
"749",2016-08-06 22:00:00,1,"children act","GB","web",0
"750",2016-08-13 22:00:00,1,"children act","GB","web",0
"751",2016-08-20 22:00:00,2,"children act","GB","web",0
"752",2016-08-27 22:00:00,1,"children act","GB","web",0
"753",2016-09-03 22:00:00,1,"children act","GB","web",0
"754",2016-09-10 22:00:00,2,"children act","GB","web",0
"755",2016-09-17 22:00:00,2,"children act","GB","web",0
"756",2016-09-24 22:00:00,2,"children act","GB","web",0
"757",2016-10-01 22:00:00,3,"children act","GB","web",0
"758",2016-10-08 22:00:00,2,"children act","GB","web",0
"759",2016-10-15 22:00:00,3,"children act","GB","web",0
"760",2016-10-22 22:00:00,2,"children act","GB","web",0
"761",2016-10-29 22:00:00,3,"children act","GB","web",0
"762",2016-11-05 23:00:00,3,"children act","GB","web",0
"763",2016-11-12 23:00:00,3,"children act","GB","web",0
"764",2016-11-19 23:00:00,3,"children act","GB","web",0
"765",2016-11-26 23:00:00,3,"children act","GB","web",0
"766",2016-12-03 23:00:00,3,"children act","GB","web",0
"767",2016-12-10 23:00:00,3,"children act","GB","web",0
"768",2016-12-17 23:00:00,2,"children act","GB","web",0
"769",2016-12-24 23:00:00,1,"children act","GB","web",0
"770",2016-12-31 23:00:00,3,"children act","GB","web",0
"771",2017-01-07 23:00:00,3,"children act","GB","web",0
"772",2017-01-14 23:00:00,3,"children act","GB","web",0
"773",2017-01-21 23:00:00,3,"children act","GB","web",0
"774",2017-01-28 23:00:00,3,"children act","GB","web",0
"775",2017-02-04 23:00:00,2,"children act","GB","web",0
"776",2017-02-11 23:00:00,2,"children act","GB","web",0
"777",2017-02-18 23:00:00,3,"children act","GB","web",0
"778",2017-02-25 23:00:00,3,"children act","GB","web",0
"779",2017-03-04 23:00:00,3,"children act","GB","web",0
"780",2017-03-11 23:00:00,3,"children act","GB","web",0
"781",2012-03-24 23:00:00,2,"save the children","GB","web",0
"782",2012-03-31 22:00:00,2,"save the children","GB","web",0
"783",2012-04-07 22:00:00,2,"save the children","GB","web",0
"784",2012-04-14 22:00:00,3,"save the children","GB","web",0
"785",2012-04-21 22:00:00,2,"save the children","GB","web",0
"786",2012-04-28 22:00:00,3,"save the children","GB","web",0
"787",2012-05-05 22:00:00,3,"save the children","GB","web",0
"788",2012-05-12 22:00:00,3,"save the children","GB","web",0
"789",2012-05-19 22:00:00,2,"save the children","GB","web",0
"790",2012-05-26 22:00:00,2,"save the children","GB","web",0
